STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,airpol,Air pollutants and greenhouse gases,src_crf,"Source sectors for greenhouse gas emissions (Common reporting format, UNFCCC)",geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LT,Lithuania,2023,,11561.23,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LT,Lithuania,2024,,10474.57,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2015,,9918.4,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2016,,9595.08,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2017,,9872.06,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2018,,10350.18,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2019,,10425.28,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2020,,8620.14,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2021,,8799.4,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2022,,7527.55,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2023,,7137.62,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2024,,6861.71,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2015,,9171.46,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2016,,7634.54,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2017,,6515.57,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2018,,9538.95,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2019,,7114.44,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2020,,7928.08,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2021,,9851.47,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2022,,12452.06,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2023,,11556.12,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2024,,12498.59,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2015,,2143,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2016,,1847.03,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2017,,2011.88,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2018,,2014.68,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2019,,2120.19,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2020,,2082.04,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2021,,2096.44,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2022,,2254.67,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2023,,2204.77,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2024,,2171.6,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NL,Netherlands,2015,,199268.04,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NL,Netherlands,2016,,199467.35,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NL,Netherlands,2017,,196108.85,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NL,Netherlands,2018,,190727.6,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NL,Netherlands,2019,,184707.42,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NL,Netherlands,2020,,167820.17,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NL,Netherlands,2021,,170836.91,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NL,Netherlands,2022,,155927.11,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NL,Netherlands,2023,,146092.36,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NL,Netherlands,2024,,144396.43,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NO,Norway,2015,,39975.87,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,THS_T,Thousand tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NO,Norway,2016,,39872.63,,,,,
